idx,x,y,observable
555,0.9244227565,1.399200533,4.812319563
556,0.9244227565,1.399200533,4.812319563
557,1.472175526,1.37008403,6.044431028
558,-0.07538714725,1.286640541,3.661127104
559,-0.07538714725,1.286640541,3.661127104
560,-0.07538714725,1.286640541,3.661127104
561,0.07263829186,0.8784380296,2.776929693
562,0.1262585634,1.464743579,4.161414978
563,0.1262585634,1.464743579,4.161414978
564,0.1262585634,1.464743579,4.161414978
565,-0.2335812056,0.2930964997,2.140465738
566,-0.2335812056,0.2930964997,2.140465738
567,-0.5073502257,0.156707644,2.281961537
568,0.39360005,1.246002639,3.707443575
569,1.633809077,1.022791729,5.715435023
570,1.590256094,2.070546477,8.816077156
571,1.590256094,2.070546477,8.816077156
572,1.590256094,2.070546477,8.816077156
573,1.624980258,0.2462463669,4.701198111
574,0.9229692673,0.1341808849,2.869876778
575,0.9229692673,0.1341808849,2.869876778
576,0.9229692673,0.1341808849,2.869876778
577,0.9229692673,0.1341808849,2.869876778
578,0.9229692673,0.1341808849,2.869876778
579,0.9229692673,0.1341808849,2.869876778
580,0.6001534622,0.5622673327,2.676328732
581,0.6001534622,0.5622673327,2.676328732
582,0.6001534622,0.5622673327,2.676328732
583,0.6001534622,0.5622673327,2.676328732
584,0.6001534622,0.5622673327,2.676328732
585,0.6001534622,0.5622673327,2.676328732
586,0.6001534622,0.5622673327,2.676328732
587,0.6399797071,0.5889391289,2.756423323
588,1.060041372,1.213338438,4.595877876
589,1.060041372,1.213338438,4.595877876
590,1.060041372,1.213338438,4.595877876
591,0.06098241055,1.360533918,3.854771397
592,-0.7093902937,0.7968697519,3.13823599
593,-0.7093902937,0.7968697519,3.13823599
594,-0.6502609509,0.09226439163,2.431352022
595,-0.6502609509,0.09226439163,2.431352022
596,-0.6502609509,0.09226439163,2.431352022
597,-0.6502609509,0.09226439163,2.431352022
598,-0.6502609509,0.09226439163,2.431352022
599,-0.6502609509,0.09226439163,2.431352022
600,-0.6502609509,0.09226439163,2.431352022
601,-0.6502609509,0.09226439163,2.431352022
602,-0.0784310574,0.4275534443,2.188953379
603,0.4063153053,0.44673712,2.364666182
604,0.4063153053,0.44673712,2.364666182
605,0.4063153053,0.44673712,2.364666182
606,0.4063153053,0.44673712,2.364666182
607,0.6022016296,0.9180190249,3.205405733
608,0.1162743415,0.03232435224,2.014564586
609,0.1162743415,0.03232435224,2.014564586
610,0.1162743415,0.03232435224,2.014564586
611,0.1162743415,0.03232435224,2.014564586
612,0.1162743415,0.03232435224,2.014564586
613,0.1162743415,0.03232435224,2.014564586
614,0.1162743415,0.03232435224,2.014564586
615,0.1162743415,0.03232435224,2.014564586
616,1.213752105,0.1300620009,3.490110296
617,1.213752105,0.1300620009,3.490110296
618,1.213752105,0.1300620009,3.490110296
619,1.213752105,0.1300620009,3.490110296
620,1.269175892,0.8977874374,4.416829728
621,-0.1404945442,0.6797421422,2.481788097
622,-1.151043616,0.462313376,3.538635064
623,-0.5654438339,0.1519792115,2.34282441
624,-0.5654438339,0.1519792115,2.34282441
625,-0.5654438339,0.1519792115,2.34282441
626,-0.5654438339,0.1519792115,2.34282441
627,-0.5654438339,0.1519792115,2.34282441
628,0.3241317078,0.5300159428,2.385978264
629,0.3241317078,0.5300159428,2.385978264
630,0.3241317078,0.5300159428,2.385978264
631,0.3241317078,0.5300159428,2.385978264
632,-0.7215790167,0.6902994254,2.997189574
633,-0.7215790167,0.6902994254,2.997189574
634,-0.7215790167,0.6902994254,2.997189574
635,-0.7215790167,0.6902994254,2.997189574
636,-0.5094339379,1.087155431,3.441429868
637,-0.2679829103,1.29834874,3.757524291
638,1.268689824,1.899087424,7.216106913
639,-0.1765624706,1.602274933,4.598459268
640,-0.1765624706,1.602274933,4.598459268
